,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,data_augmentation,opt_betas,auto_augment
50640313008119983,True,16,0.001,10.0,2.0,0.5,0.0,0.1,0.0,0.4,0.75,False,0.001,8.0,1.0,edgenext_x_small,0.9,adamw,10,0.8,17,2,cosine,0.05,0.0,True,5,1e-06,0.01,random_augment,"(0.9, 0.99)",
11636851433576661,True,32,0.1,1.0,1.0,4.0,0.0,0.1,0.01,0.0,0.65,False,5e-05,4.0,0.0,mobilevit_xxs,0.9,adamp,2,0.6,8,2,plateau,0.05,0.0,True,10,1e-06,0.001,trivial_augment,"(0.0, 0.99)",
31849934482983014,False,32,0.001,1.0,4.0,1.0,20.0,0.5,0.01,0.2,,True,0.01,0.2,0.5,volo_d1_384,0.9,adamw,10,1.0,8,2,multistep,0.1,0.001,False,10,1e-06,0.0,none,"(0.9, 0.999)",
187168793148597151,True,2,0.0,10.0,0.5,0.0,20.0,0.5,0.0001,0.0,,False,0.005,0.4,0.75,convnext_small_384_in22ft1k,0.9,adamw,10,0.6,17,2,multistep,0.05,0.0,True,10,1e-06,0.1,random_augment,"(0.0, 0.99)",
50583417027609409,True,16,0.1,10.0,0.0,0.1,10.0,0.5,0.0001,0.0,,False,0.005,8.0,0.5,volo_d3_448,0.9,adam,10,1.0,8,2,multistep,0.05,0.0001,False,5,1e-06,0.01,none,"(0.0, 0.99)",
211969793877187547,True,64,0.001,,0.0,0.0,0.0,0.1,0.001,0.2,,True,0.001,4.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,adamw,2,1.0,17,3,plateau,0.05,0.01,True,10,1e-05,0.1,random_augment,"(0.9, 0.99)",
65974704747476,False,256,0.1,10.0,2.0,2.0,0.0,0.1,0.1,0.1,0.75,False,0.01,0.4,1.0,mobilevit_xs,0.9,adamw,10,1.0,8,2,cosine,0.05,0.1,False,0,0.0,0.1,trivial_augment,"(0.9, 0.999)",
189238567631875350,False,16,0.01,1.0,0.0,0.25,20.0,0.5,0.001,0.2,0.75,False,0.005,8.0,0.0,mobilevit_xxs,0.9,adamp,10,1.0,17,2,step,0.05,0.01,False,5,0.0,0.001,random_augment,"(0.0, 0.99)",
72690161378146085,True,64,0.01,1.0,4.0,4.0,0.0,0.1,0.01,0.0,0.75,True,0.0005,1.0,0.75,mobilevit_xxs,0.9,adamp,10,0.4,8,2,cosine,0.0,0.0,True,5,1e-05,0.0,auto_augment,"(0.9, 0.99)",original
10442278341623844,False,2,0.01,,1.0,1.0,0.0,0.1,0.01,0.0,0.65,False,0.005,0.0,0.25,xcit_small_12_p8_384_dist,0.9,adamp,10,0.2,8,2,cosine,0.0,0.0001,True,0,1e-05,0.01,trivial_augment,"(0.0, 0.99)",
41257278699621324,False,16,0.0001,1.0,2.0,0.5,0.0,0.1,0.0,0.2,0.75,False,0.0005,2.0,0.0,xcit_nano_12_p8_384_dist,0.9,sgd,5,0.6,8,2,plateau,0.1,0.1,True,5,1e-06,0.1,auto_augment,,original
195600575478263911,True,16,0.01,10.0,0.5,0.5,10.0,0.1,0.0,0.4,,True,1e-05,0.0,1.0,volo_d3_448,0.9,adamp,10,0.8,8,2,multistep,0.05,0.001,True,5,1e-05,0.1,none,"(0.9, 0.99)",
14143281299585933,True,8,0.0001,10.0,4.0,1.0,0.0,0.1,0.0001,0.3,0.75,True,0.01,0.4,0.5,edgenext_small,0.9,adamw,10,0.6,8,2,cosine,0.1,0.001,False,5,1e-06,1e-05,trivial_augment,"(0.0, 0.99)",
39301511925249690,False,16,0.01,1.0,1.0,0.0,0.0,0.1,0.0,0.1,0.65,True,0.0001,2.0,0.75,xcit_nano_12_p8_384_dist,0.9,adamw,5,0.0,8,2,plateau,0.05,0.1,True,0,0.0,0.0,none,"(0.9, 0.999)",
72795343679078346,False,2,0.001,1.0,0.5,0.0,0.0,0.1,0.001,0.1,0.65,False,0.001,2.0,0.75,edgenext_x_small,0.9,adamp,10,0.6,8,2,cosine,0.0,0.001,False,10,1e-05,0.0,auto_augment,"(0.9, 0.99)",original
10932572116202886,False,2,0.001,1.0,2.0,0.5,0.0,0.1,0.0,0.1,0.75,False,1e-05,4.0,0.25,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,0.6,17,2,cosine,0.1,0.01,True,0,0.0,0.001,random_augment,,
17480093697029412,False,2,0.1,1.0,0.0,0.0,0.0,0.1,0.0001,0.3,0.65,False,0.01,0.0,1.0,beit_base_patch16_384,0.9,adamp,10,0.8,8,2,cosine,0.0,0.0,True,10,1e-05,0.1,trivial_augment,"(0.9, 0.99)",
14234605544829489,True,256,0.01,,0.5,0.25,0.0,0.1,0.0,0.3,0.65,True,0.0005,4.0,0.5,edgenext_xx_small,0.9,adam,10,1.0,8,2,cosine,0.1,0.01,True,5,1e-06,1e-05,trivial_augment,"(0.0, 0.99)",
31433472220011313,True,128,0.0,1.0,2.0,4.0,20.0,0.5,0.01,0.0,,False,5e-05,4.0,1.0,edgenext_xx_small,0.0,momentum,10,0.6,9,2,step,0.0,0.0,True,10,0.0,0.0,random_augment,,
117980116194089146,False,8,0.1,,0.5,4.0,10.0,0.5,0.0001,0.1,0.75,True,0.0005,0.4,1.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adamw,10,1.0,9,2,step,0.1,0.01,False,0,1e-06,0.0001,random_augment,"(0.0, 0.999)",
132852892789408866,False,16,0.0,10.0,4.0,0.25,10.0,0.1,0.0,0.4,,False,5e-05,0.0,0.25,xcit_tiny_12_p8_384_dist,0.9,adam,10,1.0,17,2,step,0.0,0.0,True,0,1e-06,0.001,random_augment,"(0.9, 0.999)",
4567217387052434,False,256,0.0,,0.5,0.25,0.0,0.1,0.0,0.0,,False,0.0001,0.0,0.5,mobilevitv2_075,0.9,sgd,10,0.4,8,2,cosine,0.05,0.1,False,0,1e-06,0.0001,trivial_augment,,
21924149202038702,False,4,0.0,1.0,2.0,0.5,0.0,0.1,0.01,0.3,0.75,True,0.0005,2.0,0.25,mobilevit_xs,0.9,sgd,10,0.0,8,2,cosine,0.05,0.0001,False,10,0.0,1e-05,auto_augment,,original
430199746496016941,True,64,0.0,1.0,1.0,0.1,20.0,0.1,0.001,0.4,0.65,False,0.0005,8.0,0.5,deit3_small_patch16_384_in21ft1k,0.99,momentum,10,1.0,8,2,multistep,0.05,0.1,False,10,1e-06,0.1,auto_augment,,original
57539465921343336,False,16,0.0,1.0,1.0,4.0,20.0,0.5,0.001,0.1,0.75,False,0.0005,8.0,0.25,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,0.6,8,2,multistep,0.0,0.0,True,10,1e-06,0.1,none,"(0.0, 0.99)",
457793593308346646,False,4,0.01,1.0,0.0,2.0,10.0,0.5,0.01,0.2,0.65,True,0.01,1.0,1.0,tf_efficientnet_b7_ns,0.99,momentum,10,0.6,8,2,step,0.1,0.01,False,0,0.0,0.0001,auto_augment,,original
80343664586528448,False,128,0.001,1.0,2.0,0.5,20.0,0.1,0.0,0.1,0.75,True,1e-05,0.0,0.25,edgenext_xx_small,0.9,momentum,10,0.6,8,2,multistep,0.0,0.0,True,5,1e-06,0.0,trivial_augment,,
79389300181368119,True,8,0.01,,2.0,0.5,0.0,0.1,0.1,0.3,,True,0.0005,0.0,0.0,convnext_small_384_in22ft1k,0.99,momentum,5,0.4,8,2,plateau,0.05,0.0001,False,5,1e-05,1e-05,none,,
75082538420769978,False,2,0.0001,1.0,0.5,0.0,20.0,0.1,0.001,0.1,0.65,False,0.01,0.0,0.5,mobilevitv2_075,0.9,adam,10,0.4,8,2,multistep,0.05,0.1,False,10,1e-06,0.01,none,"(0.9, 0.99)",
96330081057974832,False,128,0.0,1.0,4.0,0.1,0.0,0.1,0.01,0.0,0.75,False,0.01,8.0,0.5,beit_base_patch16_384,0.9,adamp,10,1.0,9,3,cosine,0.1,0.0,False,0,1e-06,0.0,random_augment,"(0.0, 0.999)",
93940061742182647,True,2,0.001,1.0,0.5,0.0,20.0,0.5,0.0001,0.0,0.75,True,0.01,2.0,0.0,volo_d4_448,0.9,adam,10,0.4,8,2,step,0.05,0.0001,False,10,1e-06,0.0001,trivial_augment,"(0.9, 0.99)",
5853715337759887,True,2,0.001,1.0,2.0,0.5,10.0,0.1,0.0,0.4,,False,0.005,0.2,1.0,volo_d1_384,0.9,adamw,10,0.6,9,2,step,0.0,0.0,False,0,1e-06,1e-05,random_augment,"(0.9, 0.999)",
8235800179122781,True,2,0.0,10.0,0.0,0.0,0.0,0.1,0.001,0.3,0.75,False,1e-05,2.0,0.5,tf_efficientnet_b4_ns,0.9,adam,2,0.2,8,2,plateau,0.1,0.01,True,0,0.0,0.1,none,"(0.0, 0.99)",
34837144132074154,False,512,0.0001,10.0,1.0,0.25,0.0,0.1,0.0001,0.1,0.75,True,0.0001,1.0,0.0,edgenext_xx_small,0.9,adam,10,0.6,17,2,cosine,0.0,0.001,False,5,1e-05,0.01,random_augment,"(0.9, 0.999)",
33992288799746520,False,128,0.0001,,1.0,2.0,0.0,0.1,0.1,0.2,,False,0.005,0.0,0.75,dla46x_c,0.99,momentum,10,1.0,8,2,cosine,0.1,0.0,True,5,0.0,0.01,none,,
42781664877200920,False,64,0.0,10.0,4.0,1.0,20.0,0.1,0.0001,0.3,,False,0.0001,0.4,1.0,edgenext_small,0.9,adamw,10,0.6,8,2,multistep,0.05,0.0001,False,0,1e-05,0.01,trivial_augment,"(0.0, 0.99)",
50903948563654055,True,8,0.0,1.0,2.0,0.0,0.0,0.1,0.0001,0.3,,False,0.0001,1.0,1.0,tf_efficientnet_b6_ns,0.9,momentum,2,0.4,8,2,plateau,0.1,0.001,False,0,1e-05,0.01,none,,
8122453242168792,False,128,0.0,10.0,0.0,0.1,0.0,0.1,0.0001,0.0,,False,0.01,1.0,0.0,edgenext_x_small,0.9,adam,10,1.0,8,2,cosine,0.05,0.0001,False,0,0.0,0.1,trivial_augment,"(0.0, 0.99)",
6822738845625469,True,128,0.001,,0.5,0.0,0.0,0.1,0.0001,0.1,,False,0.0001,0.0,0.75,edgenext_small,0.9,adamw,10,0.4,8,2,cosine,0.1,0.1,False,0,0.0,0.0,none,"(0.9, 0.999)",
8458182409212470,False,4,0.0001,10.0,0.5,1.0,0.0,0.1,0.001,0.4,0.65,False,5e-05,0.2,0.75,mobilevitv2_075,0.9,adam,10,0.6,8,2,cosine,0.1,0.01,False,10,0.0,0.1,none,"(0.0, 0.99)",
94988847582541324,False,64,0.01,10.0,4.0,0.25,0.0,0.1,0.01,0.0,,True,0.0005,8.0,1.0,mobilevitv2_075,0.9,adamp,10,1.0,9,3,cosine,0.05,0.0001,False,0,1e-06,1e-05,random_augment,"(0.0, 0.999)",
3887579873258290,False,64,0.0,10.0,0.0,0.25,0.0,0.1,0.01,0.3,0.65,False,0.0005,8.0,0.25,xcit_small_12_p8_384_dist,0.9,sgd,10,1.0,8,2,cosine,0.0,0.1,True,5,1e-05,0.001,none,,
85801023853920428,False,256,0.01,10.0,4.0,0.1,0.0,0.1,0.01,0.4,,False,0.0001,2.0,0.25,edgenext_xx_small,0.95,momentum,2,1.0,8,2,plateau,0.1,0.01,True,5,1e-06,0.0001,auto_augment,,v0
39331217188156340,False,4,0.0001,1.0,4.0,0.1,10.0,0.1,0.0001,0.4,,False,0.0001,1.0,0.5,xcit_nano_12_p8_384_dist,0.9,adamp,10,0.8,8,2,multistep,0.05,0.0001,False,5,0.0,0.0,none,"(0.0, 0.99)",
69151541122449598,False,8,0.01,1.0,0.0,0.0,10.0,0.1,0.0,0.0,0.65,True,0.0005,0.0,0.0,tf_efficientnet_b7_ns,0.9,momentum,10,0.6,8,2,multistep,0.0,0.1,True,5,0.0,0.0001,trivial_augment,,
33936631181600407,True,16,0.0,,0.0,4.0,0.0,0.1,0.01,0.0,0.65,True,5e-05,0.2,0.75,tf_efficientnet_b4_ns,0.9,adam,10,0.2,17,2,cosine,0.0,0.001,False,5,0.0,0.01,random_augment,"(0.9, 0.999)",
75306063758869667,True,64,0.001,10.0,1.0,0.1,0.0,0.1,0.1,0.2,0.75,False,5e-05,8.0,0.25,volo_d3_448,0.9,adam,10,1.0,8,2,cosine,0.05,0.1,True,0,1e-05,0.01,none,"(0.0, 0.999)",
9600002706214433,True,64,0.1,10.0,0.5,4.0,20.0,0.1,0.0001,0.2,0.75,False,5e-05,2.0,0.75,mobilevit_xxs,0.9,sgd,10,0.2,8,2,multistep,0.1,0.1,True,0,0.0,0.01,none,,
71952511372276835,True,64,0.01,1.0,4.0,1.0,10.0,0.1,0.1,0.1,,False,0.0005,2.0,0.5,xcit_tiny_24_p8_384_dist,0.9,adamp,10,1.0,8,2,multistep,0.1,0.0,True,10,0.0,0.0,none,"(0.9, 0.99)",
79602508481527948,False,8,0.01,1.0,0.0,0.1,20.0,0.1,0.0,0.3,0.75,False,5e-05,2.0,0.0,tf_efficientnet_b6_ns,0.9,momentum,10,0.6,8,2,step,0.1,0.0,True,10,1e-05,1e-05,trivial_augment,,
33715936138831063,True,16,0.001,,0.5,0.0,0.0,0.1,0.01,0.1,0.65,True,0.01,1.0,0.0,dla46x_c,0.9,adam,2,0.6,8,2,plateau,0.0,0.001,True,10,1e-05,0.1,auto_augment,"(0.0, 0.99)",v0
84617235404335974,False,128,0.1,,1.0,1.0,0.0,0.1,0.001,0.4,0.75,False,1e-05,0.2,1.0,edgenext_xx_small,0.9,adamp,10,0.2,8,2,cosine,0.0,0.0,False,0,1e-05,0.001,auto_augment,"(0.0, 0.999)",v0
359895098424318752,False,4,0.0,1.0,2.0,2.0,10.0,0.1,0.1,0.4,0.65,False,5e-05,0.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,adamw,10,0.4,9,3,step,0.05,0.01,True,5,1e-06,0.001,random_augment,"(0.0, 0.999)",
4756501392057491,True,8,0.001,,0.0,0.0,0.0,0.1,0.0,0.2,0.75,False,1e-05,0.4,0.25,beit_base_patch16_384,0.9,adamw,10,0.6,8,2,cosine,0.0,0.001,True,5,1e-06,0.0001,trivial_augment,"(0.9, 0.999)",
40210737190566788,False,4,0.001,1.0,2.0,0.1,10.0,0.1,0.001,0.0,0.75,False,0.0001,0.4,1.0,convnext_small_384_in22ft1k,0.9,sgd,10,0.2,17,2,multistep,0.0,0.0,False,5,1e-05,0.0,random_augment,,
299448407969886062,False,4,0.0,10.0,4.0,0.5,10.0,0.1,0.01,0.1,,False,5e-05,0.0,0.0,edgenext_small,0.9,adamw,10,0.0,8,2,step,0.05,0.1,True,0,1e-05,0.0,none,"(0.0, 0.999)",
467196623815970565,True,32,0.001,,0.5,0.1,20.0,0.1,0.0,0.0,0.75,False,0.0005,1.0,0.25,beit_base_patch16_384,0.9,adamp,10,0.8,17,3,multistep,0.05,0.0,False,0,0.0,1e-05,random_augment,"(0.9, 0.99)",
6088022888763523,True,128,0.0,1.0,0.5,0.1,0.0,0.1,0.0001,0.1,0.65,False,0.0001,4.0,0.5,convnext_small_384_in22ft1k,0.0,momentum,10,1.0,8,2,cosine,0.1,0.0,True,5,1e-06,1e-05,none,,
32764090449337878,False,128,0.001,10.0,0.0,0.5,10.0,0.1,0.001,0.2,0.75,False,0.001,0.0,0.0,dla46x_c,0.9,adam,10,1.0,8,2,step,0.1,0.01,False,10,0.0,0.1,none,"(0.0, 0.99)",
6435550815184029,True,4,0.001,1.0,0.0,0.5,0.0,0.1,0.01,0.3,0.75,False,0.005,0.2,0.75,beit_base_patch16_384,0.9,sgd,2,0.4,8,2,plateau,0.1,0.01,True,0,1e-05,1e-05,trivial_augment,,
301429567467222182,False,32,0.01,,0.5,0.1,20.0,0.1,0.001,0.4,,False,1e-05,2.0,0.75,volo_d3_448,0.9,adam,10,1.0,9,3,step,0.05,0.0001,False,10,0.0,0.01,random_augment,"(0.0, 0.99)",
586897711993124863,True,16,0.001,,0.5,0.5,10.0,0.1,0.001,0.4,0.65,True,0.005,1.0,0.0,edgenext_xx_small,0.95,momentum,10,0.4,17,3,step,0.0,0.1,True,10,1e-06,0.001,random_augment,,
6056750800286468,False,32,0.0,1.0,0.5,0.25,0.0,0.1,0.01,0.0,0.65,True,0.01,1.0,1.0,convnext_small_384_in22ft1k,0.9,adamw,10,0.6,8,2,cosine,0.1,0.01,False,5,1e-06,1e-05,none,"(0.9, 0.999)",
7012283266327517,True,512,0.0,10.0,0.5,0.25,0.0,0.1,0.0,0.4,,False,0.005,4.0,1.0,mobilevit_xxs,0.9,adamw,10,1.0,8,2,cosine,0.05,0.001,True,5,0.0,0.0,none,"(0.9, 0.999)",
333645264625523997,True,4,0.01,1.0,0.0,0.1,20.0,0.1,0.001,0.2,,False,1e-05,8.0,0.75,deit3_small_patch16_384_in21ft1k,0.0,momentum,10,0.6,9,3,step,0.1,0.01,True,0,0.0,0.01,random_augment,,
81708185957240429,True,512,0.1,,1.0,0.0,10.0,0.5,0.0001,0.3,0.65,False,0.005,4.0,1.0,edgenext_x_small,0.9,adamp,10,0.8,8,2,step,0.0,0.0001,True,5,1e-06,0.1,none,"(0.9, 0.99)",
33446735377000687,True,2,0.001,,0.0,0.25,0.0,0.1,0.001,0.1,0.65,False,0.01,8.0,1.0,volo_d1_384,0.9,adamw,10,0.4,8,2,cosine,0.05,0.1,True,0,1e-05,0.1,auto_augment,"(0.0, 0.99)",v0
44378232799144849,True,16,0.1,10.0,1.0,2.0,0.0,0.1,0.01,0.0,0.65,False,5e-05,1.0,0.75,xcit_nano_12_p8_384_dist,0.0,momentum,5,1.0,9,2,plateau,0.1,0.001,True,5,1e-05,0.001,random_augment,,
91283144934025523,True,64,0.1,,1.0,1.0,0.0,0.1,0.001,0.0,0.65,False,0.0001,8.0,0.5,xcit_tiny_24_p8_384_dist,0.9,adamp,10,1.0,9,3,cosine,0.05,0.1,False,10,1e-06,0.01,random_augment,"(0.0, 0.999)",
488343951715384414,False,64,0.01,10.0,0.5,1.0,10.0,0.1,0.001,0.1,,True,5e-05,0.0,0.5,edgenext_x_small,0.9,adamp,10,0.0,17,3,step,0.0,0.0,False,0,1e-05,0.01,random_augment,"(0.0, 0.999)",
489250752467021753,True,8,0.0001,1.0,1.0,1.0,10.0,0.1,0.0001,0.1,0.75,False,0.0005,0.2,0.25,xcit_nano_12_p8_384_dist,0.9,adamw,10,0.8,17,3,multistep,0.05,0.0,False,0,1e-06,0.001,random_augment,"(0.0, 0.999)",
8733441569854244,False,256,0.0,,4.0,1.0,0.0,0.1,0.01,0.4,0.75,False,5e-05,8.0,1.0,dla46x_c,0.9,adamw,10,0.8,8,2,cosine,0.0,0.001,False,5,1e-06,0.1,auto_augment,"(0.9, 0.999)",v0
44314121615397092,False,32,0.01,1.0,1.0,0.25,0.0,0.1,0.0001,0.3,,False,0.0001,2.0,0.25,mobilevitv2_075,0.9,adamw,10,0.8,17,2,cosine,0.1,0.01,False,5,1e-05,0.001,random_augment,"(0.0, 0.99)",
6412891791412555,True,16,0.0001,10.0,0.0,0.1,0.0,0.1,0.0,0.4,0.75,True,0.01,0.0,0.25,xcit_tiny_24_p8_384_dist,0.9,sgd,10,0.8,8,2,cosine,0.05,0.001,True,0,1e-05,1e-05,none,,
45829873042654170,False,128,0.0001,10.0,2.0,1.0,0.0,0.1,0.01,0.4,,False,1e-05,0.0,0.25,mobilevitv2_075,0.9,adam,10,0.2,8,2,cosine,0.1,0.1,False,10,1e-05,0.0001,auto_augment,"(0.0, 0.99)",original
40905627664827946,False,8,0.1,10.0,1.0,4.0,20.0,0.1,0.001,0.1,,True,0.01,8.0,1.0,volo_d4_448,0.9,adamw,10,1.0,8,2,step,0.05,0.0001,True,10,0.0,0.1,trivial_augment,"(0.0, 0.99)",
53062163953088649,True,256,0.01,1.0,1.0,1.0,10.0,0.5,0.1,0.2,0.75,True,0.0005,1.0,1.0,edgenext_small,0.9,sgd,10,0.2,8,2,step,0.1,0.0001,True,10,0.0,0.0001,none,,
63629451574037284,False,8,0.0,1.0,1.0,4.0,10.0,0.5,0.1,0.1,,False,0.0005,0.4,1.0,xcit_nano_12_p8_384_dist,0.9,adamp,10,0.4,8,2,step,0.0,0.0001,False,5,0.0,0.0,auto_augment,"(0.9, 0.999)",v0
88061374134290293,True,16,0.001,1.0,2.0,0.5,0.0,0.1,0.01,0.2,0.65,False,0.01,0.2,0.75,xcit_tiny_12_p8_384_dist,0.9,adamp,2,0.8,17,2,plateau,0.05,0.1,True,5,0.0,0.0,random_augment,"(0.9, 0.99)",
35701823091067274,False,4,0.1,,0.0,0.5,0.0,0.1,0.0001,0.3,,False,5e-05,2.0,1.0,convnext_small_384_in22ft1k,0.9,adamw,10,0.0,8,2,cosine,0.1,0.1,True,0,1e-06,0.001,auto_augment,"(0.0, 0.99)",v0
47886844201617876,False,16,0.0,1.0,4.0,0.0,20.0,0.1,0.0001,0.0,0.65,True,5e-05,0.4,0.0,tf_efficientnet_b7_ns,0.9,sgd,10,1.0,17,2,step,0.1,0.0001,False,5,1e-06,0.0,random_augment,,
45951612888603998,False,4,0.001,1.0,0.5,1.0,20.0,0.1,0.1,0.3,0.75,False,0.001,0.2,0.5,volo_d3_448,0.9,adamp,10,1.0,8,2,step,0.1,0.001,False,0,0.0,1e-05,none,"(0.0, 0.99)",
9729519624553670,False,32,0.1,,1.0,0.0,20.0,0.1,0.001,0.2,0.75,False,0.0001,8.0,0.25,xcit_nano_12_p8_384_dist,0.9,sgd,10,0.8,8,2,step,0.05,0.01,True,5,0.0,0.01,trivial_augment,,
94257324904585581,True,32,0.1,10.0,0.5,0.25,0.0,0.1,0.0,0.1,0.65,False,0.01,0.4,0.75,beit_base_patch16_384,0.9,adamw,2,0.6,8,2,plateau,0.05,0.001,False,5,1e-05,0.0001,auto_augment,"(0.0, 0.999)",original
31683133197441745,True,16,0.0001,10.0,1.0,2.0,20.0,0.5,0.0001,0.3,0.75,False,5e-05,0.4,0.0,convnext_small_384_in22ft1k,0.9,sgd,10,0.2,8,2,step,0.1,0.0001,False,5,1e-06,0.0,trivial_augment,,
91176037280324856,False,2,0.001,,0.5,4.0,20.0,0.5,0.0,0.3,0.75,False,0.01,8.0,0.5,dla46x_c,0.9,momentum,10,1.0,8,2,multistep,0.0,0.001,True,5,1e-06,0.01,trivial_augment,,
96865890917858269,True,16,0.1,1.0,0.0,1.0,20.0,0.5,0.0001,0.4,0.65,True,0.0005,4.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,0.8,9,3,step,0.05,0.0001,True,0,1e-05,0.0,random_augment,,
871594652472616,False,64,0.001,,0.5,4.0,0.0,0.1,0.1,0.2,0.65,False,5e-05,8.0,0.0,mobilevit_xxs,0.9,adam,10,0.4,8,2,cosine,0.0,0.01,True,10,1e-06,0.1,none,"(0.9, 0.999)",
3731551867135607,True,8,0.1,1.0,1.0,0.5,0.0,0.1,0.01,0.2,0.75,False,5e-05,2.0,0.25,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,1.0,8,2,cosine,0.1,0.01,True,0,1e-05,0.001,trivial_augment,,
95261688904992878,False,4,0.001,,1.0,0.25,20.0,0.5,0.001,0.1,0.65,False,0.0005,0.0,1.0,xcit_small_12_p8_384_dist,0.9,adamw,10,0.8,8,2,multistep,0.05,0.1,True,5,1e-06,1e-05,none,"(0.9, 0.99)",
8887057995110424,False,16,0.0001,,0.0,0.0,0.0,0.1,0.01,0.3,0.75,False,0.01,0.2,0.0,xcit_tiny_12_p8_384_dist,0.8,momentum,10,0.4,8,2,cosine,0.05,0.001,False,10,1e-06,0.1,none,,
501522900951125762,False,32,0.01,,0.0,1.0,20.0,0.1,0.01,0.2,0.65,True,0.0001,1.0,0.25,dla46x_c,0.9,adamw,10,0.6,17,3,multistep,0.05,0.01,True,0,1e-06,0.0,random_augment,"(0.0, 0.999)",
31410793084624141,True,128,0.0001,,2.0,0.25,0.0,0.1,0.001,0.0,,True,1e-05,0.2,0.0,edgenext_small,0.95,momentum,2,1.0,8,2,plateau,0.05,0.01,False,10,0.0,0.0,none,,
3611184419185115,True,8,0.0,,2.0,0.0,0.0,0.1,0.01,0.3,,True,0.005,0.4,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,10,0.6,9,2,cosine,0.1,0.0,False,0,1e-05,0.001,random_augment,,
5176669074978752,False,32,0.01,,1.0,4.0,0.0,0.1,0.001,0.0,0.65,False,0.001,4.0,0.0,edgenext_xx_small,0.9,sgd,10,0.8,8,2,cosine,0.0,0.0,True,5,1e-05,0.0001,trivial_augment,,
41293009236602988,False,2,0.0001,10.0,1.0,4.0,0.0,0.1,0.0001,0.2,0.75,False,5e-05,0.4,0.25,volo_d1_384,0.9,adam,10,0.2,8,2,cosine,0.05,0.001,False,10,1e-06,0.1,auto_augment,"(0.0, 0.99)",original
7827086785424364,False,2,0.01,1.0,0.5,2.0,0.0,0.1,0.1,0.4,0.75,False,0.001,0.0,0.25,xcit_small_12_p8_384_dist,0.9,adamw,10,0.6,8,2,cosine,0.1,0.0001,False,5,1e-05,0.0,none,"(0.9, 0.999)",
304050037391150355,True,32,0.001,,2.0,1.0,20.0,0.1,0.1,0.1,0.75,True,0.0005,0.2,0.5,xcit_tiny_24_p8_384_dist,0.99,momentum,10,1.0,17,2,step,0.0,0.0001,True,5,0.0,0.0001,random_augment,,
82961544536497532,False,4,0.0,10.0,0.0,1.0,0.0,0.1,0.001,0.2,,False,0.0001,1.0,0.5,deit3_small_patch16_384_in21ft1k,0.9,adamw,10,1.0,8,2,cosine,0.1,0.1,True,0,1e-06,0.01,auto_augment,"(0.0, 0.999)",v0
85163794530863387,True,8,0.1,10.0,4.0,1.0,10.0,0.5,0.1,0.4,,False,0.01,0.4,0.5,xcit_tiny_24_p8_384_dist,0.9,adamw,10,0.8,8,2,step,0.05,0.0001,True,0,0.0,0.0001,trivial_augment,"(0.9, 0.99)",
35450762789053118,False,4,0.001,1.0,1.0,0.0,0.0,0.1,0.0,0.2,0.65,False,0.001,1.0,0.5,dla46x_c,0.9,adam,5,0.0,8,2,plateau,0.1,0.001,False,10,0.0,0.001,trivial_augment,"(0.9, 0.999)",
98868375550261285,True,16,0.0001,1.0,0.5,1.0,0.0,0.1,0.001,0.4,,True,0.01,1.0,0.0,mobilevitv2_075,0.9,adamw,5,0.8,17,2,plateau,0.1,0.1,True,5,0.0,0.01,random_augment,"(0.9, 0.999)",
50504589758861354,False,4,0.1,10.0,0.0,2.0,0.0,0.1,0.0,0.4,0.75,False,0.001,0.0,0.75,edgenext_xx_small,0.9,adam,10,0.0,8,2,cosine,0.05,0.0001,True,0,1e-06,0.01,none,"(0.9, 0.99)",
4442522586225565,True,128,0.1,10.0,0.0,1.0,0.0,0.1,0.0,0.4,,True,0.005,0.2,0.0,xcit_tiny_12_p8_384_dist,0.9,sgd,10,0.8,9,2,cosine,0.0,0.0001,True,10,0.0,0.0001,random_augment,,
31273807247354535,True,256,0.0,10.0,1.0,1.0,20.0,0.5,0.01,0.0,0.75,True,0.0001,8.0,0.75,mobilevit_xs,0.9,adam,10,1.0,8,2,step,0.05,0.1,False,5,0.0,0.0,none,"(0.9, 0.999)",
33675759789754401,True,32,0.1,1.0,4.0,0.1,0.0,0.1,0.0001,0.1,0.75,True,0.001,4.0,0.5,edgenext_xx_small,0.9,adam,5,0.4,8,2,plateau,0.05,0.1,False,10,1e-05,0.1,none,"(0.9, 0.999)",
4334855414525749,True,2,0.0001,,4.0,4.0,0.0,0.1,0.1,0.3,0.75,False,0.0005,0.2,0.25,beit_base_patch16_384,0.0,momentum,2,0.0,8,2,plateau,0.1,0.01,True,5,0.0,0.0001,none,,
